date,start,end,11WD8MOOR1C---BT,11WD8MOOR1C---AV
02.06.2021,18:00,19:00,0.0,0.0
02.06.2021,19:00,20:00,0.0,0.0
02.06.2021,20:00,21:00,0.0,0.0
02.06.2021,21:00,22:00,0.0,0.0
02.06.2021,22:00,23:00,0.0,0.0
02.06.2021,23:00,00:00,0.0,0.0
03.06.2021,00:00,01:00,0.0,0.0
03.06.2021,01:00,02:00,0.0,0.0
03.06.2021,02:00,03:00,0.0,0.0
03.06.2021,03:00,04:00,0.0,0.0
03.06.2021,04:00,05:00,0.0,0.0
03.06.2021,05:00,06:00,0.0,0.0
03.06.2021,06:00,07:00,0.0,0.0
03.06.2021,07:00,08:00,0.0,0.0
03.06.2021,08:00,09:00,0.0,0.0
03.06.2021,09:00,10:00,0.0,0.0
03.06.2021,10:00,11:00,0.0,0.0
03.06.2021,11:00,12:00,0.0,0.0
03.06.2021,12:00,13:00,0.0,0.0
03.06.2021,13:00,14:00,0.0,0.0
03.06.2021,14:00,15:00,0.0,0.0
03.06.2021,15:00,16:00,0.0,0.0
03.06.2021,16:00,17:00,0.0,0.0
03.06.2021,17:00,18:00,0.0,0.0
03.06.2021,18:00,19:00,0.0,0.0
03.06.2021,19:00,20:00,0.0,0.0
03.06.2021,20:00,21:00,0.0,0.0
03.06.2021,21:00,22:00,0.0,0.0
03.06.2021,22:00,23:00,0.0,0.0
03.06.2021,23:00,00:00,0.0,0.0
04.06.2021,00:00,01:00,0.0,0.0
04.06.2021,01:00,02:00,0.0,0.0
04.06.2021,02:00,03:00,0.0,0.0
04.06.2021,03:00,04:00,0.0,0.0
04.06.2021,04:00,05:00,0.0,0.0
04.06.2021,05:00,06:00,0.0,0.0
04.06.2021,06:00,07:00,0.0,0.0
04.06.2021,07:00,08:00,0.0,0.0
04.06.2021,08:00,09:00,0.0,0.0
04.06.2021,09:00,10:00,0.0,0.0
04.06.2021,10:00,11:00,0.0,0.0
04.06.2021,11:00,12:00,0.0,0.0
04.06.2021,12:00,13:00,0.0,0.0
04.06.2021,13:00,14:00,0.0,0.0
04.06.2021,14:00,15:00,0.0,0.0
04.06.2021,15:00,16:00,0.0,0.0
04.06.2021,16:00,17:00,0.0,0.0
04.06.2021,17:00,18:00,0.0,0.0
04.06.2021,18:00,19:00,0.0,0.0
04.06.2021,19:00,20:00,0.0,0.0
04.06.2021,20:00,21:00,0.0,0.0
04.06.2021,21:00,22:00,0.0,0.0
04.06.2021,22:00,23:00,0.0,0.0
04.06.2021,23:00,00:00,0.0,0.0
05.06.2021,00:00,01:00,0.0,0.0
05.06.2021,01:00,02:00,0.0,0.0
05.06.2021,02:00,03:00,0.0,0.0
05.06.2021,03:00,04:00,0.0,0.0
05.06.2021,04:00,05:00,0.0,0.0
05.06.2021,05:00,06:00,0.0,0.0
05.06.2021,06:00,07:00,0.0,0.0
05.06.2021,07:00,08:00,0.0,0.0
05.06.2021,08:00,09:00,0.0,0.0
05.06.2021,09:00,10:00,0.0,0.0
05.06.2021,10:00,11:00,0.0,0.0
05.06.2021,11:00,12:00,0.0,0.0
05.06.2021,12:00,13:00,0.0,0.0
05.06.2021,13:00,14:00,0.0,0.0
05.06.2021,14:00,15:00,0.0,0.0
05.06.2021,15:00,16:00,0.0,0.0
05.06.2021,16:00,17:00,0.0,0.0
05.06.2021,17:00,18:00,0.0,0.0
05.06.2021,18:00,19:00,0.0,0.0
05.06.2021,19:00,20:00,0.0,0.0
05.06.2021,20:00,21:00,0.0,0.0
05.06.2021,21:00,22:00,0.0,0.0
05.06.2021,22:00,23:00,0.0,0.0
05.06.2021,23:00,00:00,0.0,0.0
06.06.2021,00:00,01:00,0.0,0.0
06.06.2021,01:00,02:00,0.0,0.0
06.06.2021,02:00,03:00,0.0,0.0
06.06.2021,03:00,04:00,0.0,0.0
06.06.2021,04:00,05:00,0.0,0.0
06.06.2021,05:00,06:00,0.0,0.0
06.06.2021,06:00,07:00,0.0,0.0
06.06.2021,07:00,08:00,0.0,0.0
06.06.2021,08:00,09:00,0.0,0.0
06.06.2021,09:00,10:00,0.0,0.0
06.06.2021,10:00,11:00,0.0,0.0
06.06.2021,11:00,12:00,0.0,0.0
06.06.2021,12:00,13:00,0.0,0.0
06.06.2021,13:00,14:00,0.0,0.0
06.06.2021,14:00,15:00,0.0,0.0
06.06.2021,15:00,16:00,0.0,0.0
06.06.2021,16:00,17:00,0.0,0.0
06.06.2021,17:00,18:00,0.0,0.0
06.06.2021,18:00,19:00,0.0,0.0
06.06.2021,19:00,20:00,0.0,0.0
06.06.2021,20:00,21:00,0.0,0.0
06.06.2021,21:00,22:00,0.0,0.0
06.06.2021,22:00,23:00,0.0,0.0
06.06.2021,23:00,00:00,0.0,0.0
07.06.2021,00:00,01:00,0.0,0.0
07.06.2021,01:00,02:00,0.0,0.0
07.06.2021,02:00,03:00,0.0,0.0
07.06.2021,03:00,04:00,0.0,0.0
07.06.2021,04:00,05:00,0.0,0.0
07.06.2021,05:00,06:00,0.0,0.0
07.06.2021,06:00,07:00,0.0,0.0
07.06.2021,07:00,08:00,0.0,0.0
07.06.2021,08:00,09:00,0.0,0.0
07.06.2021,09:00,10:00,0.0,0.0
07.06.2021,10:00,11:00,0.0,0.0
07.06.2021,11:00,12:00,0.0,0.0
07.06.2021,12:00,13:00,0.0,0.0
07.06.2021,13:00,14:00,0.0,0.0
07.06.2021,14:00,15:00,0.0,0.0
07.06.2021,15:00,16:00,0.0,0.0
07.06.2021,16:00,17:00,0.0,0.0
07.06.2021,17:00,18:00,0.0,0.0
07.06.2021,18:00,19:00,0.0,0.0
07.06.2021,19:00,20:00,0.0,0.0
07.06.2021,20:00,21:00,0.0,0.0
07.06.2021,21:00,22:00,0.0,0.0
07.06.2021,22:00,23:00,0.0,0.0
07.06.2021,23:00,00:00,0.0,0.0
08.06.2021,00:00,01:00,0.0,0.0
08.06.2021,01:00,02:00,0.0,0.0
08.06.2021,02:00,03:00,0.0,0.0
08.06.2021,03:00,04:00,0.0,0.0
08.06.2021,04:00,05:00,0.0,0.0
08.06.2021,05:00,06:00,0.0,0.0
08.06.2021,06:00,07:00,0.0,0.0
08.06.2021,07:00,08:00,0.0,0.0
08.06.2021,08:00,09:00,0.0,0.0
08.06.2021,09:00,10:00,0.0,0.0
08.06.2021,10:00,11:00,0.0,0.0
08.06.2021,11:00,12:00,0.0,0.0
08.06.2021,12:00,13:00,0.0,0.0
08.06.2021,13:00,14:00,0.0,0.0
08.06.2021,14:00,15:00,0.0,0.0
08.06.2021,15:00,16:00,0.0,0.0
08.06.2021,16:00,17:00,0.0,0.0
08.06.2021,17:00,18:00,0.0,0.0
08.06.2021,18:00,19:00,0.0,0.0
08.06.2021,19:00,20:00,0.0,0.0
08.06.2021,20:00,21:00,0.0,0.0
08.06.2021,21:00,22:00,0.0,0.0
08.06.2021,22:00,23:00,0.0,0.0
08.06.2021,23:00,00:00,0.0,0.0
09.06.2021,00:00,01:00,0.0,0.0
09.06.2021,01:00,02:00,0.0,0.0
09.06.2021,02:00,03:00,0.0,0.0
09.06.2021,03:00,04:00,0.0,0.0
09.06.2021,04:00,05:00,0.0,0.0
09.06.2021,05:00,06:00,0.0,0.0
09.06.2021,06:00,07:00,0.0,0.0
09.06.2021,07:00,08:00,0.0,0.0
09.06.2021,08:00,09:00,0.0,0.0
09.06.2021,09:00,10:00,0.0,0.0
09.06.2021,10:00,11:00,0.0,0.0
09.06.2021,11:00,12:00,0.0,0.0
09.06.2021,12:00,13:00,0.0,0.0
09.06.2021,13:00,14:00,0.0,0.0
09.06.2021,14:00,15:00,0.0,0.0
09.06.2021,15:00,16:00,0.0,0.0
09.06.2021,16:00,17:00,0.0,0.0
09.06.2021,17:00,18:00,0.0,0.0
09.06.2021,18:00,19:00,0.0,0.0
09.06.2021,19:00,20:00,0.0,0.0
09.06.2021,20:00,21:00,0.0,0.0
09.06.2021,21:00,22:00,0.0,0.0
09.06.2021,22:00,23:00,0.0,0.0
09.06.2021,23:00,00:00,0.0,0.0
10.06.2021,00:00,01:00,0.0,0.0
10.06.2021,01:00,02:00,0.0,0.0
10.06.2021,02:00,03:00,0.0,0.0
10.06.2021,03:00,04:00,0.0,0.0
10.06.2021,04:00,05:00,0.0,0.0
10.06.2021,05:00,06:00,0.0,0.0
10.06.2021,06:00,07:00,0.0,0.0
10.06.2021,07:00,08:00,0.0,0.0
10.06.2021,08:00,09:00,0.0,0.0
10.06.2021,09:00,10:00,0.0,0.0
10.06.2021,10:00,11:00,0.0,0.0
10.06.2021,11:00,12:00,0.0,0.0
10.06.2021,12:00,13:00,0.0,0.0
10.06.2021,13:00,14:00,0.0,0.0
10.06.2021,14:00,15:00,0.0,0.0
10.06.2021,15:00,16:00,0.0,0.0
10.06.2021,16:00,17:00,0.0,0.0
10.06.2021,17:00,18:00,0.0,0.0
10.06.2021,18:00,19:00,0.0,0.0
10.06.2021,19:00,20:00,0.0,0.0
10.06.2021,20:00,21:00,0.0,0.0
10.06.2021,21:00,22:00,0.0,0.0
10.06.2021,22:00,23:00,0.0,0.0
10.06.2021,23:00,00:00,0.0,0.0
11.06.2021,00:00,01:00,0.0,
11.06.2021,01:00,02:00,0.0,
11.06.2021,02:00,03:00,0.0,0.0
11.06.2021,03:00,04:00,0.0,0.0
11.06.2021,04:00,05:00,0.0,0.0
11.06.2021,05:00,06:00,0.0,0.0
11.06.2021,06:00,07:00,0.0,0.0
11.06.2021,07:00,08:00,0.0,0.0
11.06.2021,08:00,09:00,0.0,0.0
11.06.2021,09:00,10:00,0.0,0.0
11.06.2021,10:00,11:00,0.0,0.0
11.06.2021,11:00,12:00,0.0,0.0
11.06.2021,12:00,13:00,0.0,0.0
11.06.2021,13:00,14:00,0.0,0.0
11.06.2021,14:00,15:00,0.0,0.0
11.06.2021,15:00,16:00,0.0,0.0
11.06.2021,16:00,17:00,0.0,0.0
11.06.2021,17:00,18:00,0.0,0.0
11.06.2021,18:00,19:00,0.0,0.0
11.06.2021,19:00,20:00,0.0,0.0
11.06.2021,20:00,21:00,0.0,0.0
11.06.2021,21:00,22:00,0.0,0.0
11.06.2021,22:00,23:00,0.0,0.0
11.06.2021,23:00,00:00,0.0,0.0
12.06.2021,00:00,01:00,0.0,0.0
12.06.2021,01:00,02:00,0.0,0.0
12.06.2021,02:00,03:00,0.0,0.0
12.06.2021,03:00,04:00,0.0,0.0
12.06.2021,04:00,05:00,0.0,0.0
12.06.2021,05:00,06:00,0.0,0.0
12.06.2021,06:00,07:00,0.0,0.0
12.06.2021,07:00,08:00,0.0,0.0
12.06.2021,08:00,09:00,0.0,0.0
12.06.2021,09:00,10:00,0.0,0.0
12.06.2021,10:00,11:00,0.0,0.0
12.06.2021,11:00,12:00,0.0,0.0
12.06.2021,12:00,13:00,0.0,0.0
12.06.2021,13:00,14:00,0.0,0.0
12.06.2021,14:00,15:00,0.0,0.0
12.06.2021,15:00,16:00,0.0,0.0
12.06.2021,16:00,17:00,0.0,0.0
12.06.2021,17:00,18:00,0.0,0.0
12.06.2021,18:00,19:00,0.0,0.0
12.06.2021,19:00,20:00,0.0,0.0
12.06.2021,20:00,21:00,0.0,0.0
12.06.2021,21:00,22:00,0.0,0.0
12.06.2021,22:00,23:00,0.0,0.0
12.06.2021,23:00,00:00,0.0,0.0
13.06.2021,00:00,01:00,0.0,0.0
13.06.2021,01:00,02:00,0.0,0.0
13.06.2021,02:00,03:00,0.0,0.0
13.06.2021,03:00,04:00,0.0,0.0
13.06.2021,04:00,05:00,0.0,0.0
13.06.2021,05:00,06:00,0.0,0.0
13.06.2021,06:00,07:00,0.0,0.0
13.06.2021,07:00,08:00,0.0,0.0
13.06.2021,08:00,09:00,0.0,0.0
13.06.2021,09:00,10:00,0.0,0.0
13.06.2021,10:00,11:00,0.0,0.0
13.06.2021,11:00,12:00,0.0,0.0
13.06.2021,12:00,13:00,0.0,0.0
13.06.2021,13:00,14:00,0.0,0.0
13.06.2021,14:00,15:00,0.0,0.0
13.06.2021,15:00,16:00,0.0,0.0
13.06.2021,16:00,17:00,0.0,0.0
13.06.2021,17:00,18:00,0.0,0.0
13.06.2021,18:00,19:00,0.0,0.0
13.06.2021,19:00,20:00,0.0,0.0
13.06.2021,20:00,21:00,0.0,0.0
13.06.2021,21:00,22:00,0.0,0.0
13.06.2021,22:00,23:00,0.0,0.0
13.06.2021,23:00,00:00,0.0,0.0
14.06.2021,00:00,01:00,0.0,0.0
14.06.2021,01:00,02:00,0.0,0.0
14.06.2021,02:00,03:00,0.0,0.0
14.06.2021,03:00,04:00,0.0,0.0
14.06.2021,04:00,05:00,0.0,0.0
14.06.2021,05:00,06:00,0.0,0.0
14.06.2021,06:00,07:00,0.0,0.0
14.06.2021,07:00,08:00,0.0,0.0
14.06.2021,08:00,09:00,0.0,0.0
14.06.2021,09:00,10:00,0.0,0.0
14.06.2021,10:00,11:00,0.0,0.0
14.06.2021,11:00,12:00,0.0,0.0
14.06.2021,12:00,13:00,0.0,0.0
14.06.2021,13:00,14:00,0.0,0.0
14.06.2021,14:00,15:00,0.0,0.0
14.06.2021,15:00,16:00,0.0,0.0
14.06.2021,16:00,17:00,0.0,0.0
14.06.2021,17:00,18:00,0.0,0.0
14.06.2021,18:00,19:00,0.0,0.0
14.06.2021,19:00,20:00,0.0,0.0
14.06.2021,20:00,21:00,0.0,0.0
14.06.2021,21:00,22:00,0.0,0.0
14.06.2021,22:00,23:00,0.0,0.0
14.06.2021,23:00,00:00,0.0,0.0
15.06.2021,00:00,01:00,0.0,0.0
15.06.2021,01:00,02:00,0.0,0.0
15.06.2021,02:00,03:00,0.0,0.0
15.06.2021,03:00,04:00,0.0,0.0
15.06.2021,04:00,05:00,0.0,0.0
15.06.2021,05:00,06:00,0.0,0.0
15.06.2021,06:00,07:00,0.0,0.0
15.06.2021,07:00,08:00,0.0,0.0
15.06.2021,08:00,09:00,0.0,0.0
15.06.2021,09:00,10:00,0.0,0.0
15.06.2021,10:00,11:00,0.0,0.0
15.06.2021,11:00,12:00,0.0,0.0
15.06.2021,12:00,13:00,0.0,0.0
15.06.2021,13:00,14:00,0.0,0.0
15.06.2021,14:00,15:00,0.0,0.0
15.06.2021,15:00,16:00,0.0,2.0
15.06.2021,16:00,17:00,0.0,85.0
15.06.2021,17:00,18:00,0.0,267.0
15.06.2021,18:00,19:00,0.0,388.0
15.06.2021,19:00,20:00,0.0,461.0
15.06.2021,20:00,21:00,0.0,451.0
15.06.2021,21:00,22:00,0.0,448.0
15.06.2021,22:00,23:00,0.0,448.0
15.06.2021,23:00,00:00,0.0,449.0
16.06.2021,00:00,01:00,0.0,450.0
16.06.2021,01:00,02:00,0.0,452.0
16.06.2021,02:00,03:00,0.0,449.0
16.06.2021,03:00,04:00,0.0,450.0
16.06.2021,04:00,05:00,0.0,450.0
16.06.2021,05:00,06:00,0.0,452.0
16.06.2021,06:00,07:00,0.0,450.0
16.06.2021,07:00,08:00,0.0,450.0
16.06.2021,08:00,09:00,0.0,448.0
16.06.2021,09:00,10:00,0.0,450.0
16.06.2021,10:00,11:00,0.0,449.0
16.06.2021,11:00,12:00,0.0,450.0
16.06.2021,12:00,13:00,0.0,449.0
16.06.2021,13:00,14:00,0.0,447.0
16.06.2021,14:00,15:00,0.0,449.0
16.06.2021,15:00,16:00,0.0,452.0
16.06.2021,16:00,17:00,0.0,449.0
16.06.2021,17:00,18:00,0.0,449.0
16.06.2021,18:00,19:00,0.0,443.0
16.06.2021,19:00,20:00,0.0,450.0
16.06.2021,20:00,21:00,0.0,450.0
16.06.2021,21:00,22:00,0.0,401.0
16.06.2021,22:00,23:00,0.0,308.0
16.06.2021,23:00,00:00,0.0,312.0
17.06.2021,00:00,01:00,0.0,308.0
17.06.2021,01:00,02:00,0.0,308.0
17.06.2021,02:00,03:00,0.0,308.0
17.06.2021,03:00,04:00,0.0,308.0
17.06.2021,04:00,05:00,0.0,311.0
17.06.2021,05:00,06:00,0.0,308.0
17.06.2021,06:00,07:00,0.0,308.0
17.06.2021,07:00,08:00,0.0,311.0
17.06.2021,08:00,09:00,0.0,307.0
17.06.2021,09:00,10:00,0.0,307.0
17.06.2021,10:00,11:00,0.0,308.0
17.06.2021,11:00,12:00,0.0,311.0
17.06.2021,12:00,13:00,0.0,445.0
17.06.2021,13:00,14:00,0.0,454.0
17.06.2021,14:00,15:00,0.0,450.0
17.06.2021,15:00,16:00,0.0,448.0
17.06.2021,16:00,17:00,0.0,450.0
17.06.2021,17:00,18:00,0.0,445.0
17.06.2021,18:00,19:00,0.0,451.0
17.06.2021,19:00,20:00,0.0,445.0
17.06.2021,20:00,21:00,0.0,448.0
17.06.2021,21:00,22:00,0.0,453.0
17.06.2021,22:00,23:00,0.0,448.0
17.06.2021,23:00,00:00,0.0,448.0
18.06.2021,00:00,01:00,0.0,452.0
18.06.2021,01:00,02:00,0.0,448.0
18.06.2021,02:00,03:00,0.0,447.0
18.06.2021,03:00,04:00,0.0,448.0
18.06.2021,04:00,05:00,0.0,448.0
18.06.2021,05:00,06:00,0.0,448.0
18.06.2021,06:00,07:00,0.0,446.0
18.06.2021,07:00,08:00,0.0,449.0
18.06.2021,08:00,09:00,0.0,450.0
18.06.2021,09:00,10:00,0.0,447.0
18.06.2021,10:00,11:00,0.0,442.0
18.06.2021,11:00,12:00,0.0,449.0
18.06.2021,12:00,13:00,0.0,451.0
18.06.2021,13:00,14:00,0.0,449.0
18.06.2021,14:00,15:00,0.0,448.0
18.06.2021,15:00,16:00,0.0,448.0
18.06.2021,16:00,17:00,0.0,447.0
18.06.2021,17:00,18:00,0.0,445.0
18.06.2021,18:00,19:00,0.0,311.0
18.06.2021,19:00,20:00,0.0,292.0
18.06.2021,20:00,21:00,0.0,0.0
18.06.2021,21:00,22:00,0.0,0.0
18.06.2021,22:00,23:00,0.0,0.0
18.06.2021,23:00,00:00,0.0,0.0
19.06.2021,00:00,01:00,0.0,0.0
19.06.2021,01:00,02:00,0.0,0.0
19.06.2021,02:00,03:00,0.0,0.0
19.06.2021,03:00,04:00,0.0,0.0
19.06.2021,04:00,05:00,0.0,0.0
19.06.2021,05:00,06:00,0.0,0.0
19.06.2021,06:00,07:00,0.0,0.0
19.06.2021,07:00,08:00,0.0,0.0
19.06.2021,08:00,09:00,0.0,0.0
19.06.2021,09:00,10:00,0.0,0.0
19.06.2021,10:00,11:00,0.0,0.0
19.06.2021,11:00,12:00,0.0,0.0
19.06.2021,12:00,13:00,0.0,0.0
19.06.2021,13:00,14:00,0.0,0.0
19.06.2021,14:00,15:00,0.0,0.0
19.06.2021,15:00,16:00,0.0,0.0
19.06.2021,16:00,17:00,0.0,0.0
19.06.2021,17:00,18:00,0.0,0.0
19.06.2021,18:00,19:00,0.0,0.0
19.06.2021,19:00,20:00,0.0,0.0
19.06.2021,20:00,21:00,0.0,0.0
19.06.2021,21:00,22:00,0.0,0.0
19.06.2021,22:00,23:00,0.0,0.0
19.06.2021,23:00,00:00,0.0,0.0
20.06.2021,00:00,01:00,0.0,0.0
20.06.2021,01:00,02:00,0.0,0.0
20.06.2021,02:00,03:00,0.0,0.0
20.06.2021,03:00,04:00,0.0,0.0
20.06.2021,04:00,05:00,0.0,0.0
20.06.2021,05:00,06:00,0.0,0.0
20.06.2021,06:00,07:00,0.0,0.0
20.06.2021,07:00,08:00,0.0,0.0
20.06.2021,08:00,09:00,0.0,0.0
20.06.2021,09:00,10:00,0.0,0.0
20.06.2021,10:00,11:00,0.0,0.0
20.06.2021,11:00,12:00,0.0,0.0
20.06.2021,12:00,13:00,0.0,0.0
20.06.2021,13:00,14:00,0.0,0.0
20.06.2021,14:00,15:00,0.0,0.0
20.06.2021,15:00,16:00,0.0,0.0
20.06.2021,16:00,17:00,0.0,0.0
20.06.2021,17:00,18:00,0.0,0.0
20.06.2021,18:00,19:00,0.0,0.0
20.06.2021,19:00,20:00,0.0,0.0
20.06.2021,20:00,21:00,0.0,0.0
20.06.2021,21:00,22:00,0.0,0.0
20.06.2021,22:00,23:00,0.0,0.0
20.06.2021,23:00,00:00,0.0,0.0
21.06.2021,00:00,01:00,0.0,0.0
21.06.2021,01:00,02:00,0.0,0.0
21.06.2021,02:00,03:00,0.0,0.0
21.06.2021,03:00,04:00,0.0,0.0
21.06.2021,04:00,05:00,0.0,0.0
21.06.2021,05:00,06:00,0.0,0.0
21.06.2021,06:00,07:00,0.0,0.0
21.06.2021,07:00,08:00,0.0,0.0
21.06.2021,08:00,09:00,0.0,0.0
21.06.2021,09:00,10:00,0.0,0.0
21.06.2021,10:00,11:00,0.0,0.0
21.06.2021,11:00,12:00,0.0,0.0
21.06.2021,12:00,13:00,0.0,0.0
21.06.2021,13:00,14:00,0.0,0.0
21.06.2021,14:00,15:00,0.0,0.0
21.06.2021,15:00,16:00,0.0,0.0
21.06.2021,16:00,17:00,0.0,0.0
21.06.2021,17:00,18:00,0.0,0.0
21.06.2021,18:00,19:00,0.0,0.0
21.06.2021,19:00,20:00,0.0,0.0
21.06.2021,20:00,21:00,0.0,0.0
21.06.2021,21:00,22:00,0.0,0.0
21.06.2021,22:00,23:00,0.0,0.0
21.06.2021,23:00,00:00,0.0,0.0
22.06.2021,00:00,01:00,0.0,0.0
22.06.2021,01:00,02:00,0.0,0.0
22.06.2021,02:00,03:00,0.0,0.0
22.06.2021,03:00,04:00,0.0,0.0
22.06.2021,04:00,05:00,0.0,0.0
22.06.2021,05:00,06:00,0.0,0.0
22.06.2021,06:00,07:00,0.0,0.0
22.06.2021,07:00,08:00,0.0,0.0
22.06.2021,08:00,09:00,0.0,0.0
22.06.2021,09:00,10:00,0.0,0.0
22.06.2021,10:00,11:00,0.0,0.0
22.06.2021,11:00,12:00,0.0,0.0
22.06.2021,12:00,13:00,0.0,0.0
22.06.2021,13:00,14:00,0.0,0.0
22.06.2021,14:00,15:00,0.0,0.0
22.06.2021,15:00,16:00,0.0,0.0
22.06.2021,16:00,17:00,0.0,0.0
22.06.2021,17:00,18:00,0.0,0.0
22.06.2021,18:00,19:00,0.0,0.0
22.06.2021,19:00,20:00,0.0,0.0
22.06.2021,20:00,21:00,0.0,0.0
22.06.2021,21:00,22:00,0.0,0.0
22.06.2021,22:00,23:00,0.0,0.0
22.06.2021,23:00,00:00,0.0,0.0
23.06.2021,00:00,01:00,0.0,0.0
23.06.2021,01:00,02:00,0.0,0.0
23.06.2021,02:00,03:00,0.0,0.0
23.06.2021,03:00,04:00,0.0,0.0
23.06.2021,04:00,05:00,0.0,0.0
23.06.2021,05:00,06:00,0.0,0.0
23.06.2021,06:00,07:00,0.0,0.0
23.06.2021,07:00,08:00,0.0,0.0
23.06.2021,08:00,09:00,0.0,0.0
23.06.2021,09:00,10:00,0.0,0.0
23.06.2021,10:00,11:00,0.0,0.0
23.06.2021,11:00,12:00,0.0,0.0
23.06.2021,12:00,13:00,0.0,0.0
23.06.2021,13:00,14:00,0.0,0.0
23.06.2021,14:00,15:00,0.0,0.0
23.06.2021,15:00,16:00,0.0,0.0
23.06.2021,16:00,17:00,0.0,0.0
23.06.2021,17:00,18:00,0.0,0.0
23.06.2021,18:00,19:00,0.0,0.0
23.06.2021,19:00,20:00,0.0,0.0
23.06.2021,20:00,21:00,0.0,0.0
23.06.2021,21:00,22:00,0.0,0.0
23.06.2021,22:00,23:00,0.0,0.0
23.06.2021,23:00,00:00,0.0,0.0
24.06.2021,00:00,01:00,0.0,0.0
24.06.2021,01:00,02:00,0.0,0.0
24.06.2021,02:00,03:00,0.0,0.0
24.06.2021,03:00,04:00,0.0,0.0
24.06.2021,04:00,05:00,0.0,0.0
24.06.2021,05:00,06:00,0.0,0.0
24.06.2021,06:00,07:00,0.0,0.0
24.06.2021,07:00,08:00,0.0,0.0
24.06.2021,08:00,09:00,0.0,0.0
24.06.2021,09:00,10:00,0.0,0.0
24.06.2021,10:00,11:00,0.0,0.0
24.06.2021,11:00,12:00,0.0,0.0
24.06.2021,12:00,13:00,0.0,0.0
24.06.2021,13:00,14:00,0.0,0.0
24.06.2021,14:00,15:00,0.0,0.0
24.06.2021,15:00,16:00,0.0,0.0
24.06.2021,16:00,17:00,0.0,0.0
24.06.2021,17:00,18:00,0.0,0.0
24.06.2021,18:00,19:00,0.0,0.0
24.06.2021,19:00,20:00,0.0,0.0
24.06.2021,20:00,21:00,0.0,0.0
24.06.2021,21:00,22:00,0.0,0.0
24.06.2021,22:00,23:00,0.0,0.0
24.06.2021,23:00,00:00,0.0,0.0
25.06.2021,00:00,01:00,0.0,0.0
25.06.2021,01:00,02:00,0.0,0.0
25.06.2021,02:00,03:00,0.0,0.0
25.06.2021,03:00,04:00,0.0,0.0
25.06.2021,04:00,05:00,0.0,0.0
25.06.2021,05:00,06:00,0.0,0.0
25.06.2021,06:00,07:00,0.0,0.0
25.06.2021,07:00,08:00,0.0,0.0
25.06.2021,08:00,09:00,0.0,0.0
25.06.2021,09:00,10:00,0.0,0.0
25.06.2021,10:00,11:00,0.0,0.0
25.06.2021,11:00,12:00,0.0,0.0
25.06.2021,12:00,13:00,0.0,0.0
25.06.2021,13:00,14:00,0.0,0.0
25.06.2021,14:00,15:00,0.0,0.0
25.06.2021,15:00,16:00,0.0,0.0
25.06.2021,16:00,17:00,0.0,0.0
25.06.2021,17:00,18:00,0.0,0.0
25.06.2021,18:00,19:00,0.0,0.0
25.06.2021,19:00,20:00,0.0,0.0
25.06.2021,20:00,21:00,0.0,0.0
25.06.2021,21:00,22:00,0.0,0.0
25.06.2021,22:00,23:00,0.0,0.0
25.06.2021,23:00,00:00,0.0,0.0
26.06.2021,00:00,01:00,0.0,0.0
26.06.2021,01:00,02:00,0.0,0.0
26.06.2021,02:00,03:00,0.0,0.0
26.06.2021,03:00,04:00,0.0,0.0
26.06.2021,04:00,05:00,0.0,0.0
26.06.2021,05:00,06:00,0.0,0.0
26.06.2021,06:00,07:00,0.0,0.0
26.06.2021,07:00,08:00,0.0,0.0
26.06.2021,08:00,09:00,0.0,0.0
26.06.2021,09:00,10:00,0.0,0.0
26.06.2021,10:00,11:00,0.0,0.0
26.06.2021,11:00,12:00,0.0,0.0
26.06.2021,12:00,13:00,0.0,0.0
26.06.2021,13:00,14:00,0.0,0.0
26.06.2021,14:00,15:00,0.0,0.0
26.06.2021,15:00,16:00,0.0,0.0
26.06.2021,16:00,17:00,0.0,0.0
26.06.2021,17:00,18:00,0.0,0.0
26.06.2021,18:00,19:00,0.0,0.0
26.06.2021,19:00,20:00,0.0,0.0
26.06.2021,20:00,21:00,0.0,0.0
26.06.2021,21:00,22:00,0.0,0.0
26.06.2021,22:00,23:00,0.0,0.0
26.06.2021,23:00,00:00,0.0,0.0
27.06.2021,00:00,01:00,0.0,0.0
27.06.2021,01:00,02:00,0.0,0.0
27.06.2021,02:00,03:00,0.0,0.0
27.06.2021,03:00,04:00,0.0,0.0
27.06.2021,04:00,05:00,0.0,0.0
27.06.2021,05:00,06:00,0.0,0.0
27.06.2021,06:00,07:00,0.0,0.0
27.06.2021,07:00,08:00,0.0,0.0
27.06.2021,08:00,09:00,0.0,0.0
27.06.2021,09:00,10:00,0.0,0.0
27.06.2021,10:00,11:00,0.0,0.0
27.06.2021,11:00,12:00,0.0,0.0
27.06.2021,12:00,13:00,0.0,0.0
27.06.2021,13:00,14:00,0.0,0.0
27.06.2021,14:00,15:00,0.0,0.0
27.06.2021,15:00,16:00,0.0,0.0
27.06.2021,16:00,17:00,0.0,0.0
27.06.2021,17:00,18:00,0.0,0.0
27.06.2021,18:00,19:00,0.0,0.0
27.06.2021,19:00,20:00,0.0,0.0
27.06.2021,20:00,21:00,0.0,0.0
27.06.2021,21:00,22:00,0.0,0.0
27.06.2021,22:00,23:00,0.0,0.0
27.06.2021,23:00,00:00,0.0,0.0
28.06.2021,00:00,01:00,0.0,0.0
